,name,text
747,RSM120-8-580M-605M -  580 - 605 Watt (600W) Steel,"name:RSM120-8-580M-605M -  580 - 605 Watt (600W) Steel;Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120.0;wattage:600.0;height:35mm;weight:32.0;application:Commercial;product url:[RSM120-8-580M-605M -  580 - 605 Watt (600W) Steel](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm120-8-580m-605m-580-605-watt-600w-steel"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f8407c17-b8cd-429b-989a-1115202c1109/RSM120-8-580M-605M%20-%20%20580%20-%20605%20Watt%20%28600W%29%20Steel_img.jpg]"
748,LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (375W),"name:LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (375W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:375.0;height:40mm;weight:20.2;application:Residential;product url:[LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (375W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-ace-60-cell-monocrystalline-375-380-375w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/581f10e4-d9ef-4a42-8c68-5f1d4670285d/LG%20NeON%202%20ACe%20-%2060%20Cell%20-%20Monocrystalline%20-%20375%20-%20380%20%28375W%29_img.jpeg]"
749,BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (585W),"name:BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (585W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:120.0;wattage:585.0;height:33mm;weight:15.65;application:Commercial;product url:[BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (585W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku7-580-610-watt-bifacial-monocrystalline-perc-585w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/aa5bb25b-8d59-43b4-8cb4-3c62c4214d27/BiHiKu7.%20580-610%20Watt.%20Bifacial%20Monocrystalline%20PERC.%20%20%28585W%29_img.jpg]"
750,P-type Monocrystalline PV Module - PENTA+ Premium DGT M6 - 355 - 370 Watt (360W),"name:P-type Monocrystalline PV Module - PENTA+ Premium DGT M6 - 355 - 370 Watt (360W);Manufacturer(brand):Astronergy;cell type:Monocrystalline;number of cells:nan;wattage:360.0;height:30mm;weight:23.5;application:Residential;product url:[P-type Monocrystalline PV Module - PENTA+ Premium DGT M6 - 355 - 370 Watt (360W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-p-type-monocrystalline-pv-module-penta-premium-dgt-m6-355-370-watt-360w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1714fcbc-d6c5-4554-a33a-fada568637b8/P-type%20Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20DGT%20M6%20-%20355%20-%20370%20Watt%20%28360W%29_img.jpg]"
751,MULTI-BUSBAR Monocrystalline PERC MODULE - 355 - 380 Watt (365W),"name:MULTI-BUSBAR Monocrystalline PERC MODULE - 355 - 380 Watt (365W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132.0;wattage:365.0;height:35mm;weight:19.7;application:Residential;product url:[MULTI-BUSBAR Monocrystalline PERC MODULE - 355 - 380 Watt (365W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-multi-busbar-monocrystalline-perc-module-355-380-watt-365w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c23407d9-22a5-45fb-badb-cb9a6608fec0/MULTI-BUSBAR%20Monocrystalline%20PERC%20MODULE%20-%20355%20-%20380%20Watt%20%28365W%29_img.jpg]"
752,LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (335W),"name:LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (335W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:335.0;height:40mm;weight:17.1;application:Residential;product url:[LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (335W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-335w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d21b0dc8-9605-4e8d-b3e1-3042720c4f47/LG%20NeON%202%20Black%2060%20Cell%20-%20Monocrystalline%20-%20320%20-%20350%20%28335W%29_img.jpeg]"
753,RSM40-8-390M-415M - 390 - 415 Watt (410W) Steel,"name:RSM40-8-390M-415M - 390 - 415 Watt (410W) Steel;Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120.0;wattage:410.0;height:30mm;weight:22.0;application:Residential;product url:[RSM40-8-390M-415M - 390 - 415 Watt (410W) Steel](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm40-8-390m-415m-390-415-watt-410w-steel"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/065013c6-c929-44b1-b61b-7b994331945f/RSM40-8-390M-415M%20-%20390%20-%20415%20Watt%20%28410W%29%20Steel_img.jpeg]"
754,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (390W),"name:Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (390W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:390.0;height:30mm;weight:21.0;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (390W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-390w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/57f3cb63-d567-468e-9f60-eb9d89fdaf16/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28390W%29_img.jpeg]"
755,Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (300W),"name:Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (300W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:60.0;wattage:300.0;height:25mm;weight:26.0;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (300W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-60-layout-framed-module-295-310-watt-300w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0f92dbd0-8d65-473a-b355-0e1e5c3474a8/Duomax%20BIFACIAL%20DUAL%20GLASS%2060-LAYOUT%20FRAMED%20MODULE%20-%20295%20-%20310%20Watt%20%28300W%29_img.jpg]"
756,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (395W),"name:Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (395W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:395.0;height:30mm;weight:21.0;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (395W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-395w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/81cdfad8-d81c-476c-b5e2-1aac64dff186/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28395W%29_img.jpeg]"
757,Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (655W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (655W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132.0;wattage:655.0;height:35mm;weight:38.7;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (655W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-655w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bc89f99d-8d50-4240-b90f-8cd7cb4fe762/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20%20-%20640%20-%20665%20Watt%20%28655W%29_img.jpeg]"
758,Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (645W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (645W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132.0;wattage:645.0;height:35mm;weight:38.7;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (645W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-645w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e8bbce8b-26d0-4733-8fa8-84e8f98d1d51/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20%20-%20640%20-%20665%20Watt%20%28645W%29_img.jpeg]"
759,Mono 395W MBB Half-Cell Module - 370 - 395 Watt (370W),"name:Mono 395W MBB Half-Cell Module - 370 - 395 Watt (370W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120.0;wattage:370.0;height:35mm;weight:20.2;application:Residential;product url:[Mono 395W MBB Half-Cell Module - 370 - 395 Watt (370W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-395w-mbb-half-cell-module-370-395-watt-370w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/057d404e-da4c-4395-a958-a11d6be57bc7/Mono%20395W%20MBB%20Half-Cell%20Module%20-%20370%20-%20395%20Watt%20%28370W%29_img.jpg]"
760,RSM120-8-580M-605M -  580 - 605 Watt (585W) Steel,"name:RSM120-8-580M-605M -  580 - 605 Watt (585W) Steel;Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120.0;wattage:585.0;height:35mm;weight:32.0;application:Commercial;product url:[RSM120-8-580M-605M -  580 - 605 Watt (585W) Steel](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm120-8-580m-605m-580-605-watt-585w-steel"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/209a29d8-4160-4b6c-9ec3-67eec824641b/RSM120-8-580M-605M%20-%20%20580%20-%20605%20Watt%20%28585W%29%20Steel_img.jpg]"
761,HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (650W),"name:HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (650W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:132.0;wattage:650.0;height:35mm;weight:15.6;application:Commercial;product url:[HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (650W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-640-670-watt-monocrystalline-perc-650w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2cb1d91f-f133-479b-8f1b-a09d94331d61/HiKu7.%20640%20-%20670%20Watt.%20Monocrystalline%20PERC.%20%20%28650W%29_img.jpg]"
762,Q.PEAK DUO  BLK-G10+ SERIES - 350 - 370 Watt (360W),"name:Q.PEAK DUO  BLK-G10+ SERIES - 350 - 370 Watt (360W);Manufacturer(brand):Q Cells;cell type:Monocrystalline;number of cells:120.0;wattage:360.0;height:32mm;weight:19.9;application:Residential;product url:[Q.PEAK DUO  BLK-G10+ SERIES - 350 - 370 Watt (360W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-blk-g10-series-350-370-watt-360w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bc679357-3f73-4ea1-a017-7c18d0457934/Q.PEAK%20DUO%20%20BLK-G10%2B%20SERIES%20-%20350%20-%20370%20Watt%20%28360W%29_img.jpg]"
763,LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (375W),"name:LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (375W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:375.0;height:40mm;weight:17.5;application:Residential;product url:[LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (375W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-r-prime-60-cell-monocrystalline-355-375-watt-375w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c285cbd6-ec40-455d-9c1b-c9f045fef4bf/LG%20NeON%20R%20Prime%2060%20Cell%20%20Monocrystalline%20-%20355%20-%20375%20Watt%20%28375W%29_img.jpeg]"
764,Polycrystalline solar modules - PENTA - 265 - 280 Watt (280W),"name:Polycrystalline solar modules - PENTA - 265 - 280 Watt (280W);Manufacturer(brand):Astronergy;cell type:Polycrystalline;number of cells:60.0;wattage:280.0;height:40mm;weight:18.2;application:Residential;product url:[Polycrystalline solar modules - PENTA - 265 - 280 Watt (280W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-solar-modules-penta-265-280-watt-280w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/476b4fd7-cbde-4660-b2da-ba485210e722/Polycrystalline%20solar%20modules%20-%20PENTA%20-%20265%20-%20280%20Watt%20%28280W%29_img.jpg]"
765,LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (365W),"name:LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (365W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:365.0;height:40mm;weight:17.5;application:Residential;product url:[LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (365W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-r-prime-60-cell-monocrystalline-355-375-watt-365w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8e9a2f75-4228-497c-8ef2-cda4d553e00b/LG%20NeON%20R%20Prime%2060%20Cell%20%20Monocrystalline%20-%20355%20-%20375%20Watt%20%28365W%29_img.jpeg]"
766,LONGi Hi-MO-LR4-60HPB-360M,"name:LONGi Hi-MO-LR4-60HPB-360M;Manufacturer(brand):LONGi;cell type:nan;number of cells:120.0;wattage:360.0;height:35mm;weight:19.5;application:Residential;product url:[LONGi Hi-MO-LR4-60HPB-360M](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-longi-hi-mo-360w-black-solar-panel"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ea21f66b-29cf-4075-a893-e5b0a9f70986/LONGi_360W_BlackOn-Black_1.jpg]"
767,LR6-72HPH - 365-385 Watt (370W),"name:LR6-72HPH - 365-385 Watt (370W);Manufacturer(brand):LONGi;cell type:nan;number of cells:144.0;wattage:370.0;height:35mm;weight:23.0;application:Residential;product url:[LR6-72HPH - 365-385 Watt (370W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lr6-72hph-365-385-watt-370w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dcea5984-0a21-47ec-bb07-98b793cf90b6/LR6-72HPH%20-%20365-385%20Watt%20%28370W%29_img.jpeg]"
768,Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (525W),"name:Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (525W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:525.0;height:35mm;weight:31.8;application:Commercial;product url:[Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (525W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72d30-525-550-watt-525w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/345e14e4-0751-46e4-bde1-95d83e6bc0fb/Deep%20Blue%203.0%20-%20JAM72D30%20-%20525%20-550%20Watt%20%28525W%29_img.jpg]"
769,Monocrystalline high power solar module - PENTA+ Premium- 295 - 310 Watt (305W),"name:Monocrystalline high power solar module - PENTA+ Premium- 295 - 310 Watt (305W);Manufacturer(brand):Astronergy;cell type:Monocrystalline PERC;number of cells:60.0;wattage:305.0;height:40mm;weight:18.2;application:Residential;product url:[Monocrystalline high power solar module - PENTA+ Premium- 295 - 310 Watt (305W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-high-power-solar-module-penta-premium-295-310-watt-305w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8c9b6c71-7d8c-4a84-9988-f058dea84d27/Monocrystalline%20high%20power%20solar%20module%20-%20PENTA%2B%20Premium-%20295%20-%20310%20Watt%20%28305W%29_img.jpg]"
770,Tiger N-Type 60TR. 355-375 Watt. Mono-Facial. All Black. (370W),"name:Tiger N-Type 60TR. 355-375 Watt. Mono-Facial. All Black. (370W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:120.0;wattage:370.0;height:30mm;weight:8.62;application:Residential;product url:[Tiger N-Type 60TR. 355-375 Watt. Mono-Facial. All Black. (370W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-n-type-60tr-355-375-watt-mono-facial-all-black-370w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6098da87-057e-4f37-a42b-2539fb0d1854/Tiger%20N-Type%2060TR.%20355-375%20Watt.%20Mono-Facial.%20All%20Black.%20%28370W%29_img.jpg]"
771,Tiger N-Type 60TR. 360-380 Watt. Mono-Facial Module. (360W),"name:Tiger N-Type 60TR. 360-380 Watt. Mono-Facial Module. (360W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:120.0;wattage:360.0;height:30mm;weight:8.62;application:Residential;product url:[Tiger N-Type 60TR. 360-380 Watt. Mono-Facial Module. (360W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-n-type-60tr-360-380-watt-mono-facial-module-360w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7c5bad6a-e765-44e4-830b-9a67d5ec43f9/Tiger%20N-Type%2060TR.%20360-380%20Watt.%20Mono-Facial%20Module.%20%28360W%29_img.jpg]"
772,RSM120-8-580M-605M -  580 - 605 Watt (605W),"name:RSM120-8-580M-605M -  580 - 605 Watt (605W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120.0;wattage:605.0;height:35mm;weight:30.0;application:Commercial;product url:[RSM120-8-580M-605M -  580 - 605 Watt (605W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm120-8-580m-605m-580-605-watt-605w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c8a89658-418d-4236-ba9e-437541478e5d/RSM120-8-580M-605M%20-%20%20580%20-%20605%20Watt%20%28605W%29_img.jpeg]"
773,LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (345W),"name:LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (345W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:345.0;height:40mm;weight:17.1;application:Residential;product url:[LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (345W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-60-cell-monocrystalline-340-370-345w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cd232815-3482-4dee-b58f-2eff16e1585e/LG%20NeON%202%2060%20Cell%20-%20Monocrystalline%20-%20340%20-%20370%20%20%28345W%29_img.jpeg]"
774,Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (395W),"name:Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (395W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:144.0;wattage:395.0;height:30mm;weight:26.0;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (395W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-144-cell-multi-busbar-module-390-415-watt-395w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c13870c2-e384-4d38-952e-f7df4a9994fb/Duomax%20BIFACIAL%20DUAL%20GLASS%20144%20CELL%20MULTI%20BUSBAR%20MODULE%20-%20390-415%20Watt%20%28395W%29_img.jpg]"
775,Hi-MO 4m - 445 - 465 Watt (445W),"name:Hi-MO 4m - 445 - 465 Watt (445W);Manufacturer(brand):LONGi;cell type:nan;number of cells:144.0;wattage:445.0;height:35mm;weight:24.3;application:Commercial;product url:[Hi-MO 4m - 445 - 465 Watt (445W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-445-465-watt-445w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d0650de7-b224-4cc5-9496-bc3164ea9c77/Hi-MO%204m%20-%20445%20-%20465%20Watt%20%28445W%29_img.jpg]"
776,"RSM132-8-650M-670M	- 650 - 670 Watt (650W)","name:RSM132-8-650M-670M	- 650 - 670 Watt (650W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:132.0;wattage:650.0;height:35mm;weight:36.0;application:Commercial;product url:[RSM132-8-650M-670M	- 650 - 670 Watt (650W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm132-8-650m-670m-650-670-watt-650w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cd18b6a8-1cb5-464c-b73e-511d88fcca73/RSM132-8-650M-670M%09-%20650%20-%20670%20Watt%20%28650W%29_img.jpeg]"
777,Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (420W),"name:Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (420W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:108.0;wattage:420.0;height:30mm;weight:21.5;application:Commercial;product url:[Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (420W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-4-0-jam54d40-410-435-watt-420w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a67ef3e2-fddd-476b-be7f-19d5d8d1945d/Deep%20Blue%204.0%20-%20JAM54D40%20-%20410%20-%20435%20Watt%20%28420W%29_img.jpg]"
778,Tiger Pro 72HC-BDVP. 530-550 Watt. Bifacial Module with Dual Glass (530W),"name:Tiger Pro 72HC-BDVP. 530-550 Watt. Bifacial Module with Dual Glass (530W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline;number of cells:144.0;wattage:530.0;height:30mm;weight:14.51;application:Commercial;product url:[Tiger Pro 72HC-BDVP. 530-550 Watt. Bifacial Module with Dual Glass (530W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-72hc-bdvp-530-550-watt-bifacial-module-with-dual-glass-530w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0a1526ba-6fe5-4ca9-b75b-a92325eb8332/Tiger%20Pro%2072HC-BDVP.%20530-550%20Watt.%20Bifacial%20Module%20with%20Dual%20Glass%20%28530W%29_img.jpg]"
779,HiKu7. 580 - 610 Watt. Monocrystalline PERC. R Series (585W),"name:HiKu7. 580 - 610 Watt. Monocrystalline PERC. R Series (585W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:120.0;wattage:585.0;height:35mm;weight:14.06;application:Commercial;product url:[HiKu7. 580 - 610 Watt. Monocrystalline PERC. R Series (585W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-r-series-585w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/600f4310-fde8-4502-b3ed-978aecd2df39/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20R%20Series%20%28585W%29_img.jpg]"
780,"RSM132-8-650M-670M	- 650 - 670 Watt (660W)","name:RSM132-8-650M-670M	- 650 - 670 Watt (660W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:132.0;wattage:660.0;height:35mm;weight:36.0;application:Commercial;product url:[RSM132-8-650M-670M	- 650 - 670 Watt (660W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm132-8-650m-670m-650-670-watt-660w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/06ee98c7-2f32-4fdb-aedc-c9d97964b40d/RSM132-8-650M-670M%09-%20650%20-%20670%20Watt%20%28660W%29_img.jpeg]"
781,Hi-MO 4m - 365 - 385 Watt (365W),"name:Hi-MO 4m - 365 - 385 Watt (365W);Manufacturer(brand):LONGi;cell type:nan;number of cells:120.0;wattage:365.0;height:35mm;weight:19.5;application:Residential;product url:[Hi-MO 4m - 365 - 385 Watt (365W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-365-385-watt-365w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4e991a28-4206-4ab1-bae0-96339d21c036/Hi-MO%204m%20-%20365%20-%20385%20Watt%20%28365W%29_img.jpeg]"
782,RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W) BMDG,"name:RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W) BMDG;Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:132.0;wattage:645.0;height:35mm;weight:38.5;application:Commercial;product url:[RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W) BMDG](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-645w-bmdg"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bb80ce85-9198-4aa5-b2a3-30134181554d/RSM132-8-645BMDG-665BMDG%20-%20645%20-%20665%20Watt%20%28645W%29%20BMDG_img.jpeg]"
783,RSM40-8-390M-415M - 390 - 415 Watt (415W),"name:RSM40-8-390M-415M - 390 - 415 Watt (415W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120.0;wattage:415.0;height:30mm;weight:21.0;application:Residential;product url:[RSM40-8-390M-415M - 390 - 415 Watt (415W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm40-8-390m-415m-390-415-watt-415w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e32e92c0-501b-4489-90b0-c6bf0c569a31/RSM40-8-390M-415M%20-%20390%20-%20415%20Watt%20%28415W%29_img.jpeg]"
